sample,price_field,m1_open_time,ny_time,m1_open,m1_high,m1_low,m1_close,tick_count,first_high_tick_time,first_low_tick_time,high_before_low,low_before_high,same_tick,order_reconstructable,bid_available,ask_available,last_available,note
RANDOM,BID,2026.07.24 17:07:00,2026.07.24 10:07:00,1.13727,1.13735,1.13722,1.13722,277,1784912843655,1784912867460,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.24 17:07:00,2026.07.24 10:07:00,1.13727,1.13735,1.13722,1.13722,277,1784912843655,1784912867599,1,0,0,1,1,1,0,
RANDOM,BID,2026.08.07 17:20:00,2026.08.07 10:20:00,1.15630,1.15642,1.15620,1.15636,412,1786123240780,1786123210907,0,1,0,1,1,1,0,
RANDOM,ASK,2026.08.07 17:20:00,2026.08.07 10:20:00,1.15630,1.15642,1.15620,1.15636,412,1786123240780,1786123210907,0,1,0,1,1,1,0,
RANDOM,BID,2026.08.07 10:45:00,2026.08.07 03:45:00,1.15203,1.15209,1.15201,1.15207,128,1786099558336,1786099500216,0,1,0,1,1,1,0,
RANDOM,ASK,2026.08.07 10:45:00,2026.08.07 03:45:00,1.15203,1.15209,1.15201,1.15207,128,1786099558336,1786099500221,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.23 16:31:00,2026.07.23 09:31:00,1.13781,1.13796,1.13774,1.13791,432,1784824308976,1784824276705,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.23 16:31:00,2026.07.23 09:31:00,1.13781,1.13796,1.13774,1.13791,432,1784824308976,1784824276705,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.28 17:01:00,2026.07.28 10:01:00,1.13723,1.13725,1.13715,1.13719,246,1785258060232,1785258094806,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.28 17:01:00,2026.07.28 10:01:00,1.13723,1.13725,1.13715,1.13719,246,1785258060232,1785258094806,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.21 16:46:00,2026.07.21 09:46:00,1.14063,1.14075,1.14062,1.14070,419,1784652415142,1784652361902,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.21 16:46:00,2026.07.21 09:46:00,1.14063,1.14075,1.14062,1.14070,419,1784652415061,1784652361902,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.14 10:59:00,2026.07.14 03:59:00,1.13948,1.13961,1.13947,1.13959,310,1784026796369,1784026740184,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.14 10:59:00,2026.07.14 03:59:00,1.13948,1.13961,1.13947,1.13959,310,1784026768586,1784026740802,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.24 10:22:00,2026.07.24 03:22:00,1.13945,1.13950,1.13932,1.13941,273,1784888567218,1784888544155,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.24 10:22:00,2026.07.24 03:22:00,1.13945,1.13950,1.13932,1.13941,273,1784888567218,1784888544155,0,1,0,1,1,1,0,
RANDOM,BID,2026.08.04 10:31:00,2026.08.04 03:31:00,1.15115,1.15117,1.15106,1.15113,278,1785839461117,1785839487805,1,0,0,1,1,1,0,
RANDOM,ASK,2026.08.04 10:31:00,2026.08.04 03:31:00,1.15115,1.15117,1.15106,1.15113,278,1785839461117,1785839487745,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.17 16:53:00,2026.07.17 09:53:00,1.14348,1.14368,1.14347,1.14347,518,1784307211310,1784307180181,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.17 16:53:00,2026.07.17 09:53:00,1.14348,1.14368,1.14347,1.14347,518,1784307211310,1784307180234,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.13 17:20:00,2026.07.13 10:20:00,1.14040,1.14061,1.14037,1.14055,605,1783963211342,1783963234211,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.13 17:20:00,2026.07.13 10:20:00,1.14040,1.14061,1.14037,1.14055,605,1783963211195,1783963234692,1,0,0,1,1,1,0,
RANDOM,BID,2026.08.07 10:36:00,2026.08.07 03:36:00,1.15208,1.15213,1.15204,1.15212,235,1786099003025,1786098982964,0,1,0,1,1,1,0,
RANDOM,ASK,2026.08.07 10:36:00,2026.08.07 03:36:00,1.15208,1.15213,1.15204,1.15212,235,1786099003025,1786098982964,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.09 17:16:00,2026.07.09 10:16:00,1.14383,1.14390,1.14372,1.14385,378,1783617389776,1783617399885,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.09 17:16:00,2026.07.09 10:16:00,1.14383,1.14390,1.14372,1.14385,378,1783617389728,1783617399885,1,0,0,1,1,1,0,
RANDOM,BID,2026.08.05 17:46:00,2026.08.05 10:46:00,1.15495,1.15504,1.15489,1.15502,412,1785952015462,1785951970357,0,1,0,1,1,1,0,
RANDOM,ASK,2026.08.05 17:46:00,2026.08.05 10:46:00,1.15495,1.15504,1.15489,1.15502,412,1785952015462,1785951970406,0,1,0,1,1,1,0,
RANDOM,BID,2026.08.04 17:06:00,2026.08.04 10:06:00,1.15244,1.15257,1.15238,1.15256,402,1785863218644,1785863174531,0,1,0,1,1,1,0,
RANDOM,ASK,2026.08.04 17:06:00,2026.08.04 10:06:00,1.15244,1.15257,1.15238,1.15256,402,1785863218644,1785863174531,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.27 10:25:00,2026.07.27 03:25:00,1.14072,1.14090,1.14067,1.14068,386,1785147925605,1785147958034,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.27 10:25:00,2026.07.27 03:25:00,1.14072,1.14090,1.14067,1.14068,386,1785147925605,1785147958907,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.27 10:58:00,2026.07.27 03:58:00,1.14004,1.14005,1.13986,1.13986,173,1785149880261,1785149917976,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.27 10:58:00,2026.07.27 03:58:00,1.14004,1.14005,1.13986,1.13986,173,1785149880261,1785149917976,1,0,0,1,1,1,0,
RANDOM,BID,2026.08.04 10:32:00,2026.08.04 03:32:00,1.15112,1.15123,1.15110,1.15120,269,1785839540793,1785839520824,0,1,0,1,1,1,0,
RANDOM,ASK,2026.08.04 10:32:00,2026.08.04 03:32:00,1.15112,1.15123,1.15110,1.15120,269,1785839540793,1785839520340,0,1,0,1,1,1,0,
RANDOM,BID,2026.08.03 10:16:00,2026.08.03 03:16:00,1.15294,1.15297,1.15259,1.15260,358,1785752160095,1785752209275,1,0,0,1,1,1,0,
RANDOM,ASK,2026.08.03 10:16:00,2026.08.03 03:16:00,1.15294,1.15297,1.15259,1.15260,358,1785752160095,1785752209275,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.30 10:05:00,2026.07.30 03:05:00,1.14499,1.14502,1.14482,1.14487,494,1785405945312,1785405917845,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.30 10:05:00,2026.07.30 03:05:00,1.14499,1.14502,1.14482,1.14487,494,1785405945312,1785405917845,0,1,0,1,1,1,0,
RANDOM,BID,2026.08.04 17:23:00,2026.08.04 10:23:00,1.15269,1.15286,1.15267,1.15284,445,1785864238892,1785864212271,0,1,0,1,1,1,0,
RANDOM,ASK,2026.08.04 17:23:00,2026.08.04 10:23:00,1.15269,1.15286,1.15267,1.15284,445,1785864238892,1785864212271,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.31 17:28:00,2026.07.31 10:28:00,1.14784,1.14803,1.14780,1.14801,430,1785518918098,1785518883177,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.31 17:28:00,2026.07.31 10:28:00,1.14784,1.14803,1.14780,1.14801,430,1785518918098,1785518883177,0,1,0,1,1,1,0,
RANDOM,BID,2026.08.07 16:45:00,2026.08.07 09:45:00,1.15720,1.15724,1.15709,1.15712,504,1786121108286,1786121121164,1,0,0,1,1,1,0,
RANDOM,ASK,2026.08.07 16:45:00,2026.08.07 09:45:00,1.15720,1.15724,1.15709,1.15712,504,1786121108286,1786121121164,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.27 10:10:00,2026.07.27 03:10:00,1.14060,1.14066,1.14050,1.14053,264,1785147010612,1785147054214,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.27 10:10:00,2026.07.27 03:10:00,1.14060,1.14066,1.14050,1.14053,264,1785147010612,1785147054214,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.10 10:35:00,2026.07.10 03:35:00,1.14384,1.14391,1.14379,1.14385,410,1783679728202,1783679707615,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.10 10:35:00,2026.07.10 03:35:00,1.14384,1.14391,1.14379,1.14385,410,1783679728202,1783679707615,0,1,0,1,1,1,0,
RANDOM,BID,2026.08.04 17:20:00,2026.08.04 10:20:00,1.15275,1.15279,1.15263,1.15271,316,1785864000537,1785864009891,1,0,0,1,1,1,0,
RANDOM,ASK,2026.08.04 17:20:00,2026.08.04 10:20:00,1.15275,1.15279,1.15263,1.15271,316,1785864000518,1785864009891,1,0,0,1,1,1,0,
RANDOM,BID,2026.08.03 10:37:00,2026.08.03 03:37:00,1.15279,1.15290,1.15267,1.15273,313,1785753430602,1785753468163,1,0,0,1,1,1,0,
RANDOM,ASK,2026.08.03 10:37:00,2026.08.03 03:37:00,1.15279,1.15290,1.15267,1.15273,313,1785753430008,1785753468163,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.23 10:19:00,2026.07.23 03:19:00,1.14263,1.14277,1.14263,1.14271,185,1784801957526,1784801940592,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.23 10:19:00,2026.07.23 03:19:00,1.14263,1.14277,1.14263,1.14271,185,1784801957526,1784801940592,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.21 17:38:00,2026.07.21 10:38:00,1.14065,1.14066,1.14055,1.14064,258,1784655482029,1784655526686,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.21 17:38:00,2026.07.21 10:38:00,1.14065,1.14066,1.14055,1.14064,258,1784655482029,1784655526792,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.22 10:39:00,2026.07.22 03:39:00,1.14129,1.14132,1.14110,1.14110,268,1784716742258,1784716785255,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.22 10:39:00,2026.07.22 03:39:00,1.14129,1.14132,1.14110,1.14110,268,1784716742258,1784716785261,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.31 17:08:00,2026.07.31 10:08:00,1.14651,1.14659,1.14631,1.14644,579,1785517685602,1785517719149,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.31 17:08:00,2026.07.31 10:08:00,1.14651,1.14659,1.14631,1.14644,579,1785517685602,1785517719149,1,0,0,1,1,1,0,
RANDOM,BID,2026.08.06 17:42:00,2026.08.06 10:42:00,1.15348,1.15354,1.15340,1.15353,356,1786038175152,1786038146159,0,1,0,1,1,1,0,
RANDOM,ASK,2026.08.06 17:42:00,2026.08.06 10:42:00,1.15348,1.15354,1.15340,1.15353,356,1786038172063,1786038146159,0,1,0,1,1,1,0,
RANDOM,BID,2026.08.03 10:36:00,2026.08.03 03:36:00,1.15312,1.15315,1.15278,1.15279,294,1785753361514,1785753413402,1,0,0,1,1,1,0,
RANDOM,ASK,2026.08.03 10:36:00,2026.08.03 03:36:00,1.15312,1.15315,1.15278,1.15279,294,1785753361514,1785753418998,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.13 17:30:00,2026.07.13 10:30:00,1.14079,1.14092,1.14057,1.14079,596,1783963846196,1783963815537,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.13 17:30:00,2026.07.13 10:30:00,1.14079,1.14092,1.14057,1.14079,596,1783963846196,1783963815601,0,1,0,1,1,1,0,
RANDOM,BID,2026.08.06 16:55:00,2026.08.06 09:55:00,1.15422,1.15428,1.15420,1.15425,352,1786035343121,1786035311382,0,1,0,1,1,1,0,
RANDOM,ASK,2026.08.06 16:55:00,2026.08.06 09:55:00,1.15422,1.15428,1.15420,1.15425,352,1786035344873,1786035311382,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.28 17:48:00,2026.07.28 10:48:00,1.13779,1.13783,1.13762,1.13772,335,1785260882416,1785260936914,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.28 17:48:00,2026.07.28 10:48:00,1.13779,1.13783,1.13762,1.13772,335,1785260882416,1785260936914,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.22 17:11:00,2026.07.22 10:11:00,1.14116,1.14132,1.14113,1.14131,214,1784740319471,1784740279789,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.22 17:11:00,2026.07.22 10:11:00,1.14116,1.14132,1.14113,1.14131,214,1784740319471,1784740279789,0,1,0,1,1,1,0,
RANDOM,BID,2026.08.07 10:35:00,2026.08.07 03:35:00,1.15212,1.15212,1.15202,1.15208,251,1786098900080,1786098905298,1,0,0,1,1,1,0,
RANDOM,ASK,2026.08.07 10:35:00,2026.08.07 03:35:00,1.15212,1.15212,1.15202,1.15208,251,1786098900080,1786098905351,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.29 17:41:00,2026.07.29 10:41:00,1.13969,1.13970,1.13954,1.13958,202,1785346869372,1785346906284,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.29 17:41:00,2026.07.29 10:41:00,1.13969,1.13970,1.13954,1.13958,202,1785346865862,1785346906378,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.24 16:39:00,2026.07.24 09:39:00,1.13720,1.13727,1.13713,1.13727,452,1784911181817,1784911153227,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.24 16:39:00,2026.07.24 09:39:00,1.13720,1.13727,1.13713,1.13727,452,1784911181748,1784911153227,0,1,0,1,1,1,0,
RANDOM,BID,2026.08.06 16:40:00,2026.08.06 09:40:00,1.15415,1.15438,1.15412,1.15434,372,1786034448582,1786034412517,0,1,0,1,1,1,0,
RANDOM,ASK,2026.08.06 16:40:00,2026.08.06 09:40:00,1.15415,1.15438,1.15412,1.15434,372,1786034448582,1786034412517,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.27 10:06:00,2026.07.27 03:06:00,1.14068,1.14072,1.14060,1.14068,186,1785146779654,1785146765345,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.27 10:06:00,2026.07.27 03:06:00,1.14068,1.14072,1.14060,1.14068,186,1785146779654,1785146768947,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.31 16:37:00,2026.07.31 09:37:00,1.14741,1.14768,1.14692,1.14729,1034,1785515829342,1785515870657,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.31 16:37:00,2026.07.31 09:37:00,1.14741,1.14768,1.14692,1.14729,1034,1785515829342,1785515870657,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.09 10:53:00,2026.07.09 03:53:00,1.14342,1.14350,1.14336,1.14348,191,1783594394862,1783594385365,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.09 10:53:00,2026.07.09 03:53:00,1.14342,1.14350,1.14336,1.14348,191,1783594424639,1783594380854,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.15 17:30:00,2026.07.15 10:30:00,1.14325,1.14343,1.14323,1.14335,485,1784136630488,1784136600267,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.15 17:30:00,2026.07.15 10:30:00,1.14325,1.14343,1.14323,1.14335,485,1784136630488,1784136600284,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.22 17:14:00,2026.07.22 10:14:00,1.14175,1.14177,1.14161,1.14164,220,1784740441666,1784740493629,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.22 17:14:00,2026.07.22 10:14:00,1.14175,1.14177,1.14161,1.14164,220,1784740441666,1784740493593,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.09 16:50:00,2026.07.09 09:50:00,1.14371,1.14376,1.14357,1.14367,452,1783615813939,1783615843687,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.09 16:50:00,2026.07.09 09:50:00,1.14371,1.14376,1.14357,1.14367,452,1783615813939,1783615843687,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.20 10:24:00,2026.07.20 03:24:00,1.14402,1.14412,1.14396,1.14409,369,1784543097185,1784543064373,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.20 10:24:00,2026.07.20 03:24:00,1.14402,1.14412,1.14396,1.14409,369,1784543097185,1784543062788,0,1,0,1,1,1,0,
RANDOM,BID,2026.08.07 16:47:00,2026.08.07 09:47:00,1.15702,1.15703,1.15680,1.15688,516,1786121228928,1786121235293,1,0,0,1,1,1,0,
RANDOM,ASK,2026.08.07 16:47:00,2026.08.07 09:47:00,1.15702,1.15703,1.15680,1.15688,516,1786121228928,1786121235293,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.09 17:32:00,2026.07.09 10:32:00,1.14359,1.14383,1.14358,1.14375,419,1783618365339,1783618320983,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.09 17:32:00,2026.07.09 10:32:00,1.14359,1.14383,1.14358,1.14375,419,1783618365339,1783618321745,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.13 10:44:00,2026.07.13 03:44:00,1.14179,1.14179,1.14163,1.14167,301,1783939440040,1783939496605,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.13 10:44:00,2026.07.13 03:44:00,1.14179,1.14179,1.14163,1.14167,301,1783939440040,1783939496605,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.20 10:12:00,2026.07.20 03:12:00,1.14351,1.14357,1.14347,1.14350,172,1784542344403,1784542326554,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.20 10:12:00,2026.07.20 03:12:00,1.14351,1.14357,1.14347,1.14350,172,1784542344403,1784542326554,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.23 17:29:00,2026.07.23 10:29:00,1.13694,1.13706,1.13686,1.13703,497,1784827797725,1784827753318,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.23 17:29:00,2026.07.23 10:29:00,1.13694,1.13706,1.13686,1.13703,497,1784827797725,1784827755161,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.24 17:14:00,2026.07.24 10:14:00,1.13737,1.13751,1.13716,1.13720,399,1784913248587,1784913289055,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.24 17:14:00,2026.07.24 10:14:00,1.13737,1.13751,1.13716,1.13720,399,1784913248577,1784913289055,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.21 10:12:00,2026.07.21 03:12:00,1.14236,1.14236,1.14219,1.14221,220,1784628720050,1784628771025,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.21 10:12:00,2026.07.21 03:12:00,1.14236,1.14236,1.14219,1.14221,220,1784628720050,1784628771025,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.13 10:42:00,2026.07.13 03:42:00,1.14180,1.14190,1.14176,1.14181,282,1783939354197,1783939344723,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.13 10:42:00,2026.07.13 03:42:00,1.14180,1.14190,1.14176,1.14181,282,1783939354197,1783939345003,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.23 10:36:00,2026.07.23 03:36:00,1.14267,1.14267,1.14260,1.14262,137,1784802960498,1784802980123,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.23 10:36:00,2026.07.23 03:36:00,1.14267,1.14267,1.14260,1.14262,137,1784802960498,1784803010364,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.29 10:50:00,2026.07.29 03:50:00,1.14001,1.14012,1.13999,1.14006,91,1785322230262,1785322200547,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.29 10:50:00,2026.07.29 03:50:00,1.14001,1.14012,1.13999,1.14006,91,1785322230262,1785322200547,0,1,0,1,1,1,0,
RANDOM,BID,2026.08.07 17:21:00,2026.08.07 10:21:00,1.15636,1.15644,1.15634,1.15637,316,1786123281818,1786123298503,1,0,0,1,1,1,0,
RANDOM,ASK,2026.08.07 17:21:00,2026.08.07 10:21:00,1.15636,1.15644,1.15634,1.15637,316,1786123281818,1786123298503,1,0,0,1,1,1,0,
RANDOM,BID,2026.08.07 10:47:00,2026.08.07 03:47:00,1.15205,1.15214,1.15203,1.15211,223,1786099637283,1786099621017,0,1,0,1,1,1,0,
RANDOM,ASK,2026.08.07 10:47:00,2026.08.07 03:47:00,1.15205,1.15214,1.15203,1.15211,223,1786099637283,1786099621017,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.28 10:07:00,2026.07.28 03:07:00,1.13675,1.13693,1.13674,1.13691,186,1785233265523,1785233220224,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.28 10:07:00,2026.07.28 03:07:00,1.13675,1.13693,1.13674,1.13691,186,1785233265523,1785233220017,0,1,0,1,1,1,0,
RANDOM,BID,2026.08.07 17:12:00,2026.08.07 10:12:00,1.15567,1.15578,1.15550,1.15571,540,1786122774394,1786122738190,0,1,0,1,1,1,0,
RANDOM,ASK,2026.08.07 17:12:00,2026.08.07 10:12:00,1.15567,1.15578,1.15550,1.15571,540,1786122774394,1786122739074,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.24 17:29:00,2026.07.24 10:29:00,1.13765,1.13767,1.13753,1.13754,398,1784914141341,1784914195149,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.24 17:29:00,2026.07.24 10:29:00,1.13765,1.13767,1.13753,1.13754,398,1784914141341,1784914195149,1,0,0,1,1,1,0,
RANDOM,BID,2026.08.06 17:04:00,2026.08.06 10:04:00,1.15411,1.15417,1.15403,1.15405,318,1786035841373,1786035889569,1,0,0,1,1,1,0,
RANDOM,ASK,2026.08.06 17:04:00,2026.08.06 10:04:00,1.15411,1.15417,1.15403,1.15405,318,1786035841404,1786035889569,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.09 17:35:00,2026.07.09 10:35:00,1.14416,1.14422,1.14397,1.14421,504,1783618521126,1783618536345,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.09 17:35:00,2026.07.09 10:35:00,1.14416,1.14422,1.14397,1.14421,504,1783618521126,1783618541001,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.15 10:41:00,2026.07.15 03:41:00,1.14230,1.14232,1.14216,1.14221,316,1784112061456,1784112083025,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.15 10:41:00,2026.07.15 03:41:00,1.14230,1.14232,1.14216,1.14221,316,1784112061010,1784112083025,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.16 10:37:00,2026.07.16 03:37:00,1.14691,1.14713,1.14686,1.14710,250,1784198277838,1784198242505,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.16 10:37:00,2026.07.16 03:37:00,1.14691,1.14713,1.14686,1.14710,250,1784198277781,1784198242505,0,1,0,1,1,1,0,
RANDOM,BID,2026.08.06 16:31:00,2026.08.06 09:31:00,1.15396,1.15400,1.15377,1.15381,295,1786033863308,1786033907339,1,0,0,1,1,1,0,
RANDOM,ASK,2026.08.06 16:31:00,2026.08.06 09:31:00,1.15396,1.15400,1.15377,1.15381,295,1786033863308,1786033907339,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.22 17:47:00,2026.07.22 10:47:00,1.14110,1.14119,1.14106,1.14115,224,1784742442248,1784742458877,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.22 17:47:00,2026.07.22 10:47:00,1.14110,1.14119,1.14106,1.14115,224,1784742442248,1784742458877,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.20 10:14:00,2026.07.20 03:14:00,1.14341,1.14352,1.14341,1.14349,190,1784542474530,1784542440483,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.20 10:14:00,2026.07.20 03:14:00,1.14341,1.14352,1.14341,1.14349,190,1784542474530,1784542440483,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.22 10:45:00,2026.07.22 03:45:00,1.14066,1.14070,1.14048,1.14053,237,1784717101828,1784717144730,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.22 10:45:00,2026.07.22 03:45:00,1.14066,1.14070,1.14048,1.14053,237,1784717101828,1784717144832,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.10 17:37:00,2026.07.10 10:37:00,1.14211,1.14218,1.14199,1.14214,567,1783705077009,1783705055679,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.10 17:37:00,2026.07.10 10:37:00,1.14211,1.14218,1.14199,1.14214,567,1783705079917,1783705055679,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.14 16:55:00,2026.07.14 09:55:00,1.14528,1.14534,1.14506,1.14513,561,1784048114984,1784048151933,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.14 16:55:00,2026.07.14 09:55:00,1.14528,1.14534,1.14506,1.14513,561,1784048115182,1784048151933,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.22 10:10:00,2026.07.22 03:10:00,1.14121,1.14125,1.14116,1.14123,159,1784715023287,1784715000642,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.22 10:10:00,2026.07.22 03:10:00,1.14121,1.14125,1.14116,1.14123,159,1784715023162,1784715000642,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.13 17:09:00,2026.07.13 10:09:00,1.14140,1.14153,1.14137,1.14150,477,1783962599191,1783962545670,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.13 17:09:00,2026.07.13 10:09:00,1.14140,1.14153,1.14137,1.14150,477,1783962599191,1783962545366,0,1,0,1,1,1,0,
RANDOM,BID,2026.08.07 16:40:00,2026.08.07 09:40:00,1.15702,1.15722,1.15700,1.15710,520,1786120831356,1786120800224,0,1,0,1,1,1,0,
RANDOM,ASK,2026.08.07 16:40:00,2026.08.07 09:40:00,1.15702,1.15722,1.15700,1.15710,520,1786120831356,1786120800472,0,1,0,1,1,1,0,
RANDOM,BID,2026.07.20 17:21:00,2026.07.20 10:21:00,1.14150,1.14154,1.14136,1.14140,307,1784568062197,1784568098246,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.20 17:21:00,2026.07.20 10:21:00,1.14150,1.14154,1.14136,1.14140,307,1784568062197,1784568098394,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.23 10:53:00,2026.07.23 03:53:00,1.14242,1.14242,1.14229,1.14231,206,1784803980032,1784804034910,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.23 10:53:00,2026.07.23 03:53:00,1.14242,1.14242,1.14229,1.14231,206,1784803980032,1784804034910,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.24 16:34:00,2026.07.24 09:34:00,1.13692,1.13695,1.13686,1.13687,293,1784910842499,1784910848750,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.24 16:34:00,2026.07.24 09:34:00,1.13692,1.13695,1.13686,1.13687,293,1784910842499,1784910848776,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.15 17:20:00,2026.07.15 10:20:00,1.14352,1.14357,1.14343,1.14351,523,1784136007486,1784136028676,1,0,0,1,1,1,0,
RANDOM,ASK,2026.07.15 17:20:00,2026.07.15 10:20:00,1.14352,1.14357,1.14343,1.14351,523,1784136007486,1784136028676,1,0,0,1,1,1,0,
RANDOM,BID,2026.07.21 10:38:00,2026.07.21 03:38:00,1.14241,1.14249,1.14235,1.14246,151,1784630321129,1784630289436,0,1,0,1,1,1,0,
RANDOM,ASK,2026.07.21 10:38:00,2026.07.21 03:38:00,1.14241,1.14249,1.14235,1.14246,151,1784630321183,1784630289436,0,1,0,1,1,1,0,
RANDOM,BID,2026.08.04 17:09:00,2026.08.04 10:09:00,1.15285,1.15287,1.15273,1.15281,336,1785863349135,1785863392818,1,0,0,1,1,1,0,
RANDOM,ASK,2026.08.04 17:09:00,2026.08.04 10:09:00,1.15285,1.15287,1.15273,1.15281,336,1785863349135,1785863392818,1,0,0,1,1,1,0,
